Seq,COPx,COPy
957,-2.247421,0.841588
958,-2.250737,0.844554
959,-2.254555,0.846733
960,-2.257536,0.84748
961,-2.258934,0.846697
962,-2.260228,0.845488
963,-2.255516,0.842626
964,-2.249382,0.839932
965,-2.239393,0.836405
966,-2.233729,0.835094
967,-2.233107,0.835616
968,-2.236165,0.836596
969,-2.241913,0.838506
970,-2.250024,0.840533
971,-2.259353,0.842573
972,-2.270831,0.845402
973,-2.274042,0.845171
974,-2.270766,0.843591
975,-2.261936,0.840656
976,-2.254496,0.838164
977,-2.242414,0.834622
978,-2.235518,0.832652
979,-2.2307,0.83129
980,-2.229648,0.830665
981,-2.235464,0.832079
982,-2.246545,0.8355
983,-2.258397,0.839364
984,-2.263021,0.841279
985,-2.261703,0.842155
986,-2.258132,0.842057
987,-2.246925,0.839924
988,-2.230903,0.836146
989,-2.221881,0.834303
990,-2.216799,0.833203
991,-2.219381,0.834127
992,-2.230627,0.837798
993,-2.248874,0.844151
994,-2.259009,0.848437
995,-2.267027,0.852424
996,-2.279741,0.858291
997,-2.291869,0.864359
998,-2.298737,0.867938
999,-2.295618,0.867851
1000,-2.286306,0.865015
1001,-2.270261,0.859836
1002,-2.256139,0.854895
1003,-2.235209,0.847788
1004,-2.228188,0.84505
1005,-2.224238,0.842871
1006,-2.224025,0.841468
1007,-2.222691,0.838904
1008,-2.2288,0.838443
1009,-2.236199,0.838292
1010,-2.240336,0.837483
1011,-2.245897,0.837188
1012,-2.255766,0.838744
1013,-2.263839,0.840564
1014,-2.262002,0.839308
1015,-2.2552,0.836953
1016,-2.240834,0.83255
1017,-2.227442,0.82786
1018,-2.22399,0.826595
1019,-2.231555,0.828881
1020,-2.246006,0.833576
1021,-2.257443,0.83726
1022,-2.266631,0.840112
1023,-2.26919,0.840334
1024,-2.271924,0.84066
1025,-2.269522,0.838258
1026,-2.258883,0.832871
1027,-2.245666,0.826458
