Seq,COPx,COPy
543.000000,-0.013386,0.062211
544.000000,-0.013417,0.062199
545.000000,-0.013431,0.062177
546.000000,-0.013386,0.062202
547.000000,-0.013388,0.062266
548.000000,-0.013359,0.062338
549.000000,-0.013337,0.062408
550.000000,-0.013308,0.062516
551.000000,-0.013281,0.062621
552.000000,-0.013259,0.062745
553.000000,-0.013200,0.062919
554.000000,-0.013155,0.063070
555.000000,-0.013126,0.063210
556.000000,-0.013076,0.063391
557.000000,-0.013037,0.063568
558.000000,-0.013026,0.063725
559.000000,-0.012999,0.063880
560.000000,-0.012977,0.064051
561.000000,-0.012944,0.064235
562.000000,-0.012893,0.064419
563.000000,-0.012862,0.064619
564.000000,-0.012842,0.064812
565.000000,-0.012815,0.064980
566.000000,-0.012779,0.065207
567.000000,-0.012775,0.065427
568.000000,-0.012721,0.065648
569.000000,-0.012677,0.065911
570.000000,-0.012604,0.066131
571.000000,-0.012564,0.066322
572.000000,-0.012470,0.066512
573.000000,-0.012393,0.066700
574.000000,-0.012306,0.066895
575.000000,-0.012239,0.067114
576.000000,-0.012203,0.067310
577.000000,-0.012176,0.067484
578.000000,-0.012154,0.067679
579.000000,-0.012129,0.067835
580.000000,-0.012070,0.067966
581.000000,-0.012032,0.068053
582.000000,-0.012000,0.068079
583.000000,-0.011938,0.068093
584.000000,-0.011892,0.068063
585.000000,-0.011892,0.068024
586.000000,-0.011869,0.068027
587.000000,-0.011824,0.068005
588.000000,-0.011777,0.068043
589.000000,-0.011756,0.068076
590.000000,-0.011746,0.068071
591.000000,-0.011726,0.068041
592.000000,-0.011727,0.067972
593.000000,-0.011743,0.067886
594.000000,-0.011792,0.067801
595.000000,-0.011833,0.067700
596.000000,-0.011901,0.067587
597.000000,-0.011974,0.067517
598.000000,-0.012051,0.067434
599.000000,-0.012097,0.067359
600.000000,-0.012136,0.067316
601.000000,-0.012155,0.067274
602.000000,-0.012156,0.067234
603.000000,-0.012179,0.067195
604.000000,-0.012186,0.067149
605.000000,-0.012176,0.067076
606.000000,-0.012209,0.066992
607.000000,-0.012200,0.066871
608.000000,-0.012187,0.066728
609.000000,-0.012213,0.066566
610.000000,-0.012235,0.066371
611.000000,-0.012226,0.066204
612.000000,-0.012199,0.066071
613.000000,-0.012172,0.065973
614.000000,-0.012156,0.065898
615.000000,-0.012123,0.065848
616.000000,-0.012108,0.065817
617.000000,-0.012091,0.065787
618.000000,-0.012063,0.065779
619.000000,-0.012057,0.065761
620.000000,-0.012047,0.065681
621.000000,-0.012056,0.065610
622.000000,-0.012048,0.065539
623.000000,-0.012055,0.065494
624.000000,-0.012039,0.065417
625.000000,-0.012014,0.065376
626.000000,-0.011998,0.065354
627.000000,-0.011987,0.065340
628.000000,-0.011966,0.065364
629.000000,-0.011945,0.065377
630.000000,-0.011949,0.065436
631.000000,-0.011979,0.065493
632.000000,-0.011967,0.065556
633.000000,-0.011992,0.065624
634.000000,-0.012010,0.065691
635.000000,-0.012009,0.065763
636.000000,-0.012022,0.065827
637.000000,-0.012044,0.065878
638.000000,-0.012069,0.065902
639.000000,-0.012089,0.065909
640.000000,-0.012101,0.065919
641.000000,-0.012095,0.065937
642.000000,-0.012065,0.065950
643.000000,-0.012038,0.065990
644.000000,-0.012061,0.066039
645.000000,-0.012052,0.066096
646.000000,-0.012051,0.066141
647.000000,-0.012065,0.066216
648.000000,-0.012075,0.066280
649.000000,-0.012111,0.066336
650.000000,-0.012128,0.066404
651.000000,-0.012139,0.066457
652.000000,-0.012149,0.066504
653.000000,-0.012181,0.066527
654.000000,-0.012159,0.066556
655.000000,-0.012116,0.066611
656.000000,-0.012105,0.066645
657.000000,-0.012086,0.066690
658.000000,-0.012072,0.066756
659.000000,-0.012061,0.066772
660.000000,-0.012055,0.066789
661.000000,-0.012065,0.066811
662.000000,-0.012098,0.066803
663.000000,-0.012095,0.066777
664.000000,-0.012089,0.066733
665.000000,-0.012100,0.066704
666.000000,-0.012106,0.066647
667.000000,-0.012136,0.066586
